"idANOMALIA";"CLASSIFICACAO_ANOMALIA_idCLASSIFICACAO_ANOMALIA";"CONTRATO_idCONTRATO";"DESCRICAO";"DATA_OCORRENCIA" 
8943;1;5;"Descricao da anomalia registrada";"2017-05-06"
8944;1;6;"Descricao da anomalia registrada";"2017-11-05"
8945;1;6;"Descricao da anomalia registrada";"2017-09-10"
8946;1;3;"Descricao da anomalia registrada";"2018-10-15"
8947;1;5;"Descricao da anomalia registrada";"2018-05-09"
8948;1;4;"Descricao da anomalia registrada";"2021-04-25"
8949;1;6;"Descricao da anomalia registrada";"2018-05-10"
8950;1;4;"Descricao da anomalia registrada";"2020-07-30"
8951;1;5;"Descricao da anomalia registrada";"2021-04-04"
8952;1;2;"Descricao da anomalia registrada";"2017-08-28"
8953;1;4;"Descricao da anomalia registrada";"2019-07-08"
8954;1;5;"Descricao da anomalia registrada";"2015-09-18"
8955;1;3;"Descricao da anomalia registrada";"2021-02-19"
8956;1;1;"Descricao da anomalia registrada";"2020-10-20"
8957;1;2;"Descricao da anomalia registrada";"2017-03-10"
8958;1;4;"Descricao da anomalia registrada";"2020-08-01"
8959;1;5;"Descricao da anomalia registrada";"2019-01-18"
8960;1;5;"Descricao da anomalia registrada";"2017-02-11"
8961;1;4;"Descricao da anomalia registrada";"2016-10-29"
8962;1;6;"Descricao da anomalia registrada";"2019-09-27"
8963;1;5;"Descricao da anomalia registrada";"2015-01-22"
8964;1;1;"Descricao da anomalia registrada";"2021-07-30"
8965;1;2;"Descricao da anomalia registrada";"2017-08-09"
8966;1;4;"Descricao da anomalia registrada";"2020-03-29"
8967;1;5;"Descricao da anomalia registrada";"2017-08-20"
8968;1;6;"Descricao da anomalia registrada";"2018-09-23"
8969;1;1;"Descricao da anomalia registrada";"2016-07-04"
8970;1;4;"Descricao da anomalia registrada";"2020-10-06"
8971;1;5;"Descricao da anomalia registrada";"2020-03-11"
8972;1;5;"Descricao da anomalia registrada";"2019-05-04"
8973;1;1;"Descricao da anomalia registrada";"2016-01-14"
8974;1;4;"Descricao da anomalia registrada";"2017-01-25"
8975;1;1;"Descricao da anomalia registrada";"2015-09-10"
8976;1;1;"Descricao da anomalia registrada";"2018-08-29"
8977;1;1;"Descricao da anomalia registrada";"2016-08-06"
8978;1;5;"Descricao da anomalia registrada";"2018-09-10"
8979;1;4;"Descricao da anomalia registrada";"2018-05-08"
8980;1;4;"Descricao da anomalia registrada";"2016-02-14"
8981;1;3;"Descricao da anomalia registrada";"2016-12-26"
8982;1;6;"Descricao da anomalia registrada";"2019-12-04"
8983;1;3;"Descricao da anomalia registrada";"2019-03-21"
8984;1;3;"Descricao da anomalia registrada";"2020-02-03"
8985;1;2;"Descricao da anomalia registrada";"2020-05-03"
8986;1;1;"Descricao da anomalia registrada";"2016-05-21"
8987;1;3;"Descricao da anomalia registrada";"2017-07-23"
8988;1;5;"Descricao da anomalia registrada";"2015-12-13"
8989;1;2;"Descricao da anomalia registrada";"2019-11-09"
8990;1;6;"Descricao da anomalia registrada";"2019-05-21"
8991;1;3;"Descricao da anomalia registrada";"2021-07-16"
8992;1;3;"Descricao da anomalia registrada";"2020-07-20"
8993;1;3;"Descricao da anomalia registrada";"2021-03-01"
8994;1;5;"Descricao da anomalia registrada";"2020-05-31"
8995;1;5;"Descricao da anomalia registrada";"2016-03-19"
8996;1;5;"Descricao da anomalia registrada";"2020-08-25"
8997;1;3;"Descricao da anomalia registrada";"2018-12-04"
8998;1;4;"Descricao da anomalia registrada";"2017-03-15"
8999;1;4;"Descricao da anomalia registrada";"2018-10-24"
9000;1;4;"Descricao da anomalia registrada";"2016-10-30"
9001;1;3;"Descricao da anomalia registrada";"2018-06-23"
9002;1;5;"Descricao da anomalia registrada";"2017-11-27"
9003;1;6;"Descricao da anomalia registrada";"2019-05-07"
9004;1;1;"Descricao da anomalia registrada";"2020-09-22"
9005;1;4;"Descricao da anomalia registrada";"2020-05-12"
9006;1;3;"Descricao da anomalia registrada";"2018-07-30"
9007;1;6;"Descricao da anomalia registrada";"2018-03-22"
9008;1;2;"Descricao da anomalia registrada";"2017-05-30"
9009;1;6;"Descricao da anomalia registrada";"2020-12-02"
9010;1;2;"Descricao da anomalia registrada";"2019-11-19"
9011;1;2;"Descricao da anomalia registrada";"2018-12-31"
9012;1;5;"Descricao da anomalia registrada";"2017-10-06"
9013;1;5;"Descricao da anomalia registrada";"2016-11-09"
9014;1;5;"Descricao da anomalia registrada";"2020-08-23"
9015;1;4;"Descricao da anomalia registrada";"2019-12-20"
9016;1;1;"Descricao da anomalia registrada";"2017-08-11"
9017;1;4;"Descricao da anomalia registrada";"2018-11-18"
9018;1;3;"Descricao da anomalia registrada";"2019-11-30"
9019;1;1;"Descricao da anomalia registrada";"2020-08-03"
9020;1;1;"Descricao da anomalia registrada";"2020-06-20"
9021;1;2;"Descricao da anomalia registrada";"2016-10-10"
9022;1;5;"Descricao da anomalia registrada";"2021-04-19"
9023;1;4;"Descricao da anomalia registrada";"2018-10-19"
9024;1;1;"Descricao da anomalia registrada";"2018-03-31"
9025;1;3;"Descricao da anomalia registrada";"2019-12-20"
9026;1;1;"Descricao da anomalia registrada";"2017-03-06"
9027;1;4;"Descricao da anomalia registrada";"2015-03-10"
9028;1;4;"Descricao da anomalia registrada";"2020-07-29"
9029;1;5;"Descricao da anomalia registrada";"2016-08-18"
9030;1;5;"Descricao da anomalia registrada";"2017-03-03"
9031;1;3;"Descricao da anomalia registrada";"2016-01-01"
9032;1;6;"Descricao da anomalia registrada";"2017-09-18"
9033;1;4;"Descricao da anomalia registrada";"2020-03-10"
9034;1;5;"Descricao da anomalia registrada";"2015-01-24"
9035;1;4;"Descricao da anomalia registrada";"2018-06-09"
9036;1;4;"Descricao da anomalia registrada";"2020-12-19"
9037;1;3;"Descricao da anomalia registrada";"2019-12-21"
9038;1;4;"Descricao da anomalia registrada";"2018-03-05"
9039;1;6;"Descricao da anomalia registrada";"2019-12-22"
9040;1;1;"Descricao da anomalia registrada";"2021-02-13"
9041;1;1;"Descricao da anomalia registrada";"2020-03-19"
9042;1;6;"Descricao da anomalia registrada";"2018-04-17"
9043;1;3;"Descricao da anomalia registrada";"2015-05-22"
9044;1;1;"Descricao da anomalia registrada";"2015-01-23"
9045;1;2;"Descricao da anomalia registrada";"2017-04-29"
9046;1;6;"Descricao da anomalia registrada";"2020-01-26"
9047;1;3;"Descricao da anomalia registrada";"2020-11-04"
9048;1;2;"Descricao da anomalia registrada";"2015-05-24"
9049;1;1;"Descricao da anomalia registrada";"2018-04-04"
9050;1;3;"Descricao da anomalia registrada";"2021-07-09"
9051;1;1;"Descricao da anomalia registrada";"2015-10-22"
9052;1;6;"Descricao da anomalia registrada";"2015-03-12"
9053;1;3;"Descricao da anomalia registrada";"2017-07-18"
9054;1;4;"Descricao da anomalia registrada";"2018-11-03"
9055;1;4;"Descricao da anomalia registrada";"2016-11-26"
9056;1;3;"Descricao da anomalia registrada";"2018-07-01"
9057;1;5;"Descricao da anomalia registrada";"2018-12-25"
9058;1;2;"Descricao da anomalia registrada";"2017-07-22"
9059;1;6;"Descricao da anomalia registrada";"2020-11-25"
9060;1;1;"Descricao da anomalia registrada";"2015-05-20"
9061;1;1;"Descricao da anomalia registrada";"2019-03-08"
9062;1;6;"Descricao da anomalia registrada";"2020-01-21"
9063;1;5;"Descricao da anomalia registrada";"2016-11-26"
9064;1;1;"Descricao da anomalia registrada";"2017-06-11"
9065;1;5;"Descricao da anomalia registrada";"2015-09-18"
9066;1;1;"Descricao da anomalia registrada";"2020-12-24"
9067;1;1;"Descricao da anomalia registrada";"2019-10-22"
9068;1;6;"Descricao da anomalia registrada";"2016-11-01"
9069;1;1;"Descricao da anomalia registrada";"2019-02-28"
9070;1;1;"Descricao da anomalia registrada";"2016-12-30"
9071;1;3;"Descricao da anomalia registrada";"2019-05-14"
9072;1;1;"Descricao da anomalia registrada";"2018-02-20"
9073;1;3;"Descricao da anomalia registrada";"2017-05-02"
9074;1;4;"Descricao da anomalia registrada";"2015-12-23"
9075;1;4;"Descricao da anomalia registrada";"2021-03-19"
9076;1;5;"Descricao da anomalia registrada";"2015-12-28"
9077;1;5;"Descricao da anomalia registrada";"2020-03-09"
9078;1;3;"Descricao da anomalia registrada";"2020-06-21"
9079;1;1;"Descricao da anomalia registrada";"2016-08-15"
9080;1;2;"Descricao da anomalia registrada";"2018-08-06"
9081;1;3;"Descricao da anomalia registrada";"2015-07-03"
9082;1;5;"Descricao da anomalia registrada";"2016-09-22"
9083;1;2;"Descricao da anomalia registrada";"2019-11-22"
9084;1;3;"Descricao da anomalia registrada";"2018-03-30"
9085;1;2;"Descricao da anomalia registrada";"2016-08-01"
9086;1;3;"Descricao da anomalia registrada";"2021-01-10"
9087;1;2;"Descricao da anomalia registrada";"2016-06-11"
9088;1;2;"Descricao da anomalia registrada";"2019-02-22"
9089;1;1;"Descricao da anomalia registrada";"2018-10-04"
9090;1;1;"Descricao da anomalia registrada";"2020-03-11"
9091;1;4;"Descricao da anomalia registrada";"2020-02-27"
9092;1;2;"Descricao da anomalia registrada";"2016-01-21"
9093;1;3;"Descricao da anomalia registrada";"2020-12-05"
9094;1;2;"Descricao da anomalia registrada";"2016-11-11"
9095;1;5;"Descricao da anomalia registrada";"2015-11-05"
9096;1;1;"Descricao da anomalia registrada";"2021-03-01"
9097;1;2;"Descricao da anomalia registrada";"2018-06-28"
9098;1;4;"Descricao da anomalia registrada";"2016-09-10"
9099;1;3;"Descricao da anomalia registrada";"2018-04-27"
9100;1;1;"Descricao da anomalia registrada";"2016-03-15"
9101;1;4;"Descricao da anomalia registrada";"2017-01-03"
9102;1;6;"Descricao da anomalia registrada";"2016-02-10"
9103;1;5;"Descricao da anomalia registrada";"2015-02-25"
9104;1;4;"Descricao da anomalia registrada";"2015-07-26"
9105;1;3;"Descricao da anomalia registrada";"2017-08-02"
9106;1;1;"Descricao da anomalia registrada";"2015-06-23"
9107;1;4;"Descricao da anomalia registrada";"2019-09-27"
9108;1;3;"Descricao da anomalia registrada";"2018-12-03"
9109;1;5;"Descricao da anomalia registrada";"2015-05-07"
9110;1;3;"Descricao da anomalia registrada";"2018-04-15"
9111;1;5;"Descricao da anomalia registrada";"2016-05-25"
9112;1;6;"Descricao da anomalia registrada";"2017-05-13"
9113;1;6;"Descricao da anomalia registrada";"2018-07-17"
9114;1;6;"Descricao da anomalia registrada";"2016-03-08"
9115;1;1;"Descricao da anomalia registrada";"2016-03-14"
9116;1;6;"Descricao da anomalia registrada";"2018-01-15"
9117;1;2;"Descricao da anomalia registrada";"2019-04-09"
9118;1;4;"Descricao da anomalia registrada";"2016-03-14"
9119;1;2;"Descricao da anomalia registrada";"2018-08-28"
9120;1;5;"Descricao da anomalia registrada";"2017-01-03"
9121;1;2;"Descricao da anomalia registrada";"2020-10-22"
9122;1;2;"Descricao da anomalia registrada";"2017-02-03"
9123;1;6;"Descricao da anomalia registrada";"2017-02-23"
9124;1;3;"Descricao da anomalia registrada";"2020-03-10"
9125;1;2;"Descricao da anomalia registrada";"2020-04-17"
9126;1;5;"Descricao da anomalia registrada";"2020-02-15"
9127;1;4;"Descricao da anomalia registrada";"2015-11-23"
9128;1;5;"Descricao da anomalia registrada";"2018-07-21"
9129;1;6;"Descricao da anomalia registrada";"2020-02-16"
9130;1;5;"Descricao da anomalia registrada";"2016-04-25"
9131;1;5;"Descricao da anomalia registrada";"2018-08-24"
9132;1;4;"Descricao da anomalia registrada";"2015-02-24"
9133;1;5;"Descricao da anomalia registrada";"2016-05-11"
9134;1;3;"Descricao da anomalia registrada";"2015-05-22"
9135;1;3;"Descricao da anomalia registrada";"2018-01-17"
9136;1;5;"Descricao da anomalia registrada";"2019-01-31"
9137;1;5;"Descricao da anomalia registrada";"2018-06-08"
9138;1;3;"Descricao da anomalia registrada";"2020-02-06"
9139;1;5;"Descricao da anomalia registrada";"2017-04-15"
9140;1;4;"Descricao da anomalia registrada";"2018-12-25"
9141;1;5;"Descricao da anomalia registrada";"2021-02-17"
9142;1;4;"Descricao da anomalia registrada";"2020-11-06"
9143;1;6;"Descricao da anomalia registrada";"2015-10-08"
9144;1;6;"Descricao da anomalia registrada";"2018-02-03"
9145;1;1;"Descricao da anomalia registrada";"2017-08-13"
9146;1;1;"Descricao da anomalia registrada";"2018-06-08"
9147;1;6;"Descricao da anomalia registrada";"2019-11-09"
9148;1;2;"Descricao da anomalia registrada";"2016-06-02"
9149;1;2;"Descricao da anomalia registrada";"2018-05-25"
9150;1;6;"Descricao da anomalia registrada";"2021-03-17"
9151;1;2;"Descricao da anomalia registrada";"2016-07-17"
9152;1;5;"Descricao da anomalia registrada";"2015-05-23"
9153;1;3;"Descricao da anomalia registrada";"2019-11-13"
9154;1;3;"Descricao da anomalia registrada";"2021-05-30"
9155;1;3;"Descricao da anomalia registrada";"2016-01-03"
9156;1;6;"Descricao da anomalia registrada";"2016-07-29"
9157;1;6;"Descricao da anomalia registrada";"2017-02-01"
9158;1;4;"Descricao da anomalia registrada";"2020-07-04"
9159;1;5;"Descricao da anomalia registrada";"2020-07-01"
9160;1;6;"Descricao da anomalia registrada";"2019-10-14"
9161;1;2;"Descricao da anomalia registrada";"2015-02-08"
9162;1;3;"Descricao da anomalia registrada";"2016-09-08"
9163;1;5;"Descricao da anomalia registrada";"2018-08-15"
9164;1;6;"Descricao da anomalia registrada";"2019-06-10"
9165;1;4;"Descricao da anomalia registrada";"2019-01-05"
9166;1;1;"Descricao da anomalia registrada";"2018-08-19"
9167;1;2;"Descricao da anomalia registrada";"2015-01-05"
9168;1;6;"Descricao da anomalia registrada";"2016-12-30"
9169;1;4;"Descricao da anomalia registrada";"2019-06-29"
9170;1;3;"Descricao da anomalia registrada";"2021-04-17"
9171;1;3;"Descricao da anomalia registrada";"2015-07-27"
9172;1;3;"Descricao da anomalia registrada";"2021-03-04"
9173;1;2;"Descricao da anomalia registrada";"2017-12-06"
9174;1;1;"Descricao da anomalia registrada";"2019-11-08"
9175;1;2;"Descricao da anomalia registrada";"2020-10-07"
9176;1;6;"Descricao da anomalia registrada";"2017-02-07"
9177;1;1;"Descricao da anomalia registrada";"2020-03-27"
9178;1;5;"Descricao da anomalia registrada";"2015-02-05"
9179;1;2;"Descricao da anomalia registrada";"2015-12-08"
9180;1;2;"Descricao da anomalia registrada";"2017-05-19"
9181;1;6;"Descricao da anomalia registrada";"2021-07-17"
9182;1;4;"Descricao da anomalia registrada";"2019-05-22"
9183;1;6;"Descricao da anomalia registrada";"2017-10-26"
9184;1;5;"Descricao da anomalia registrada";"2018-11-19"
9185;1;4;"Descricao da anomalia registrada";"2018-12-01"
9186;1;6;"Descricao da anomalia registrada";"2019-10-11"
9187;1;2;"Descricao da anomalia registrada";"2021-07-13"
9188;1;4;"Descricao da anomalia registrada";"2017-05-09"
9189;1;1;"Descricao da anomalia registrada";"2015-03-10"
9190;1;6;"Descricao da anomalia registrada";"2015-09-25"
9191;1;5;"Descricao da anomalia registrada";"2020-08-07"
9192;1;3;"Descricao da anomalia registrada";"2017-09-26"
9193;1;2;"Descricao da anomalia registrada";"2015-11-01"
9194;1;2;"Descricao da anomalia registrada";"2015-09-02"
9195;1;4;"Descricao da anomalia registrada";"2017-07-12"
9196;1;1;"Descricao da anomalia registrada";"2016-04-08"
9197;1;1;"Descricao da anomalia registrada";"2020-04-24"
9198;1;2;"Descricao da anomalia registrada";"2015-10-30"
9199;1;1;"Descricao da anomalia registrada";"2020-09-14"
9200;1;4;"Descricao da anomalia registrada";"2016-07-08"
9201;1;1;"Descricao da anomalia registrada";"2015-12-21"
9202;1;1;"Descricao da anomalia registrada";"2015-07-24"
9203;1;5;"Descricao da anomalia registrada";"2018-09-06"
9204;1;2;"Descricao da anomalia registrada";"2016-07-11"
9205;1;1;"Descricao da anomalia registrada";"2019-03-29"
9206;1;5;"Descricao da anomalia registrada";"2015-07-12"
9207;1;4;"Descricao da anomalia registrada";"2016-10-16"
9208;1;3;"Descricao da anomalia registrada";"2017-09-16"
9209;1;3;"Descricao da anomalia registrada";"2017-11-25"
9210;1;3;"Descricao da anomalia registrada";"2019-09-28"
9211;1;4;"Descricao da anomalia registrada";"2015-10-06"
9212;1;4;"Descricao da anomalia registrada";"2016-07-25"
9213;1;3;"Descricao da anomalia registrada";"2017-09-30"
9214;1;6;"Descricao da anomalia registrada";"2021-07-30"
9215;1;1;"Descricao da anomalia registrada";"2016-10-09"
9216;1;3;"Descricao da anomalia registrada";"2016-06-13"
9217;1;1;"Descricao da anomalia registrada";"2019-08-29"
9218;1;2;"Descricao da anomalia registrada";"2021-07-16"
9219;1;5;"Descricao da anomalia registrada";"2018-10-27"
9220;1;1;"Descricao da anomalia registrada";"2018-05-01"
9221;1;1;"Descricao da anomalia registrada";"2017-03-14"
9222;1;1;"Descricao da anomalia registrada";"2019-08-11"
9223;1;4;"Descricao da anomalia registrada";"2019-06-12"
9224;1;5;"Descricao da anomalia registrada";"2018-01-04"
9225;1;5;"Descricao da anomalia registrada";"2019-01-30"
9226;1;5;"Descricao da anomalia registrada";"2019-03-24"
9227;1;1;"Descricao da anomalia registrada";"2018-01-08"
9228;1;1;"Descricao da anomalia registrada";"2019-01-25"
9229;1;1;"Descricao da anomalia registrada";"2019-05-29"
9230;1;3;"Descricao da anomalia registrada";"2017-08-27"
9231;1;6;"Descricao da anomalia registrada";"2018-04-27"
9232;1;1;"Descricao da anomalia registrada";"2020-10-18"
9233;1;2;"Descricao da anomalia registrada";"2018-10-11"
9234;1;2;"Descricao da anomalia registrada";"2019-11-20"
9235;1;6;"Descricao da anomalia registrada";"2017-09-06"
9236;1;5;"Descricao da anomalia registrada";"2017-11-22"
9237;1;5;"Descricao da anomalia registrada";"2021-02-23"
9238;1;4;"Descricao da anomalia registrada";"2016-07-21"
9239;1;1;"Descricao da anomalia registrada";"2015-08-11"
9240;1;4;"Descricao da anomalia registrada";"2017-01-17"
9241;1;5;"Descricao da anomalia registrada";"2019-03-27"
9242;1;2;"Descricao da anomalia registrada";"2019-03-17"
9243;1;2;"Descricao da anomalia registrada";"2018-03-22"
9244;1;2;"Descricao da anomalia registrada";"2017-10-12"
9245;1;5;"Descricao da anomalia registrada";"2016-01-08"
9246;1;3;"Descricao da anomalia registrada";"2017-02-27"
9247;1;2;"Descricao da anomalia registrada";"2020-03-10"
9248;1;2;"Descricao da anomalia registrada";"2017-02-23"
9249;1;5;"Descricao da anomalia registrada";"2021-05-07"
9250;1;5;"Descricao da anomalia registrada";"2018-07-18"
9251;1;5;"Descricao da anomalia registrada";"2017-06-12"
9252;1;5;"Descricao da anomalia registrada";"2017-10-18"
9253;1;4;"Descricao da anomalia registrada";"2018-07-17"
9254;1;4;"Descricao da anomalia registrada";"2019-02-13"
9255;1;1;"Descricao da anomalia registrada";"2020-07-15"
9256;1;6;"Descricao da anomalia registrada";"2016-05-16"
9257;1;2;"Descricao da anomalia registrada";"2019-01-24"
9258;1;2;"Descricao da anomalia registrada";"2016-12-11"
9259;1;3;"Descricao da anomalia registrada";"2015-11-05"
9260;1;1;"Descricao da anomalia registrada";"2017-02-04"
9261;1;5;"Descricao da anomalia registrada";"2019-05-19"
9262;1;2;"Descricao da anomalia registrada";"2019-01-02"
9263;1;4;"Descricao da anomalia registrada";"2018-10-20"
9264;1;2;"Descricao da anomalia registrada";"2018-12-26"
9265;1;5;"Descricao da anomalia registrada";"2019-08-24"
9266;1;6;"Descricao da anomalia registrada";"2016-07-30"
9267;1;1;"Descricao da anomalia registrada";"2017-11-02"
9268;1;5;"Descricao da anomalia registrada";"2016-12-02"
9269;1;3;"Descricao da anomalia registrada";"2015-03-05"
9270;1;3;"Descricao da anomalia registrada";"2021-02-26"
9271;1;4;"Descricao da anomalia registrada";"2017-05-23"
9272;1;3;"Descricao da anomalia registrada";"2017-03-27"
9273;1;5;"Descricao da anomalia registrada";"2016-12-04"
9274;1;4;"Descricao da anomalia registrada";"2019-03-10"
9275;1;4;"Descricao da anomalia registrada";"2019-06-10"
9276;1;6;"Descricao da anomalia registrada";"2020-08-04"
9277;1;1;"Descricao da anomalia registrada";"2017-06-14"
9278;1;2;"Descricao da anomalia registrada";"2020-02-24"
9279;1;6;"Descricao da anomalia registrada";"2015-08-12"
9280;1;6;"Descricao da anomalia registrada";"2019-05-18"
9281;1;4;"Descricao da anomalia registrada";"2015-03-10"
9282;1;3;"Descricao da anomalia registrada";"2021-04-15"
9283;1;5;"Descricao da anomalia registrada";"2021-03-15"
9284;1;1;"Descricao da anomalia registrada";"2016-06-09"
9285;1;6;"Descricao da anomalia registrada";"2019-01-14"
9286;1;6;"Descricao da anomalia registrada";"2019-02-11"
9287;1;5;"Descricao da anomalia registrada";"2018-08-12"
9288;1;5;"Descricao da anomalia registrada";"2016-05-19"
9289;1;6;"Descricao da anomalia registrada";"2017-09-14"
9290;1;1;"Descricao da anomalia registrada";"2017-11-07"
9291;1;1;"Descricao da anomalia registrada";"2020-03-24"
9292;1;6;"Descricao da anomalia registrada";"2016-02-26"
9293;1;4;"Descricao da anomalia registrada";"2019-04-15"
9294;1;2;"Descricao da anomalia registrada";"2021-02-04"
9295;1;5;"Descricao da anomalia registrada";"2016-01-30"
9296;1;5;"Descricao da anomalia registrada";"2015-08-30"
9297;1;5;"Descricao da anomalia registrada";"2020-05-11"
9298;1;1;"Descricao da anomalia registrada";"2019-06-20"
9299;1;5;"Descricao da anomalia registrada";"2020-04-08"
9300;1;4;"Descricao da anomalia registrada";"2020-10-22"
9301;1;2;"Descricao da anomalia registrada";"2016-09-21"
9302;1;6;"Descricao da anomalia registrada";"2018-09-18"
9303;1;6;"Descricao da anomalia registrada";"2021-04-21"
9304;1;4;"Descricao da anomalia registrada";"2015-05-23"
9305;1;4;"Descricao da anomalia registrada";"2019-04-07"
9306;1;3;"Descricao da anomalia registrada";"2015-06-16"
9307;1;6;"Descricao da anomalia registrada";"2020-09-23"
9308;1;1;"Descricao da anomalia registrada";"2015-12-15"
9309;1;5;"Descricao da anomalia registrada";"2019-12-22"
9310;1;6;"Descricao da anomalia registrada";"2019-11-04"
9311;1;6;"Descricao da anomalia registrada";"2019-12-27"
9312;1;3;"Descricao da anomalia registrada";"2020-07-11"
9313;1;4;"Descricao da anomalia registrada";"2018-12-12"
9314;1;3;"Descricao da anomalia registrada";"2017-06-25"
9315;1;4;"Descricao da anomalia registrada";"2021-04-29"
9316;1;3;"Descricao da anomalia registrada";"2017-05-18"
9317;1;3;"Descricao da anomalia registrada";"2021-03-08"
9318;1;4;"Descricao da anomalia registrada";"2019-04-13"
9319;1;1;"Descricao da anomalia registrada";"2020-01-23"
9320;1;4;"Descricao da anomalia registrada";"2019-10-07"
9321;1;4;"Descricao da anomalia registrada";"2017-07-28"
9322;1;5;"Descricao da anomalia registrada";"2018-09-13"
9323;1;2;"Descricao da anomalia registrada";"2018-09-29"
9324;1;3;"Descricao da anomalia registrada";"2018-01-28"
9325;1;4;"Descricao da anomalia registrada";"2020-12-17"
9326;1;5;"Descricao da anomalia registrada";"2016-03-24"
9327;1;3;"Descricao da anomalia registrada";"2017-08-19"
9328;1;5;"Descricao da anomalia registrada";"2015-08-28"
9329;1;6;"Descricao da anomalia registrada";"2016-10-21"
9330;1;6;"Descricao da anomalia registrada";"2018-09-21"
9331;1;4;"Descricao da anomalia registrada";"2020-11-06"
9332;1;1;"Descricao da anomalia registrada";"2015-10-13"
9333;1;2;"Descricao da anomalia registrada";"2018-09-30"
9334;1;5;"Descricao da anomalia registrada";"2018-11-02"
9335;1;6;"Descricao da anomalia registrada";"2019-10-01"
9336;1;3;"Descricao da anomalia registrada";"2018-01-19"
9337;1;2;"Descricao da anomalia registrada";"2018-05-14"
9338;1;4;"Descricao da anomalia registrada";"2020-08-12"
9339;1;2;"Descricao da anomalia registrada";"2016-10-20"
9340;1;5;"Descricao da anomalia registrada";"2016-06-17"
9341;1;5;"Descricao da anomalia registrada";"2018-04-10"
9342;1;3;"Descricao da anomalia registrada";"2016-07-05"
9343;1;6;"Descricao da anomalia registrada";"2019-07-02"
9344;1;6;"Descricao da anomalia registrada";"2020-05-15"
9345;1;5;"Descricao da anomalia registrada";"2016-10-10"
9346;1;5;"Descricao da anomalia registrada";"2018-02-08"
9347;1;2;"Descricao da anomalia registrada";"2016-02-04"
9348;1;3;"Descricao da anomalia registrada";"2019-08-15"
9349;1;2;"Descricao da anomalia registrada";"2019-08-25"
9350;1;2;"Descricao da anomalia registrada";"2018-09-02"
9351;1;6;"Descricao da anomalia registrada";"2018-08-20"
9352;1;2;"Descricao da anomalia registrada";"2021-03-28"
9353;1;4;"Descricao da anomalia registrada";"2020-09-17"
9354;1;1;"Descricao da anomalia registrada";"2020-11-24"
9355;1;1;"Descricao da anomalia registrada";"2018-05-14"
9356;1;4;"Descricao da anomalia registrada";"2016-11-20"
9357;1;3;"Descricao da anomalia registrada";"2020-01-19"
9358;1;3;"Descricao da anomalia registrada";"2015-09-29"
9359;1;1;"Descricao da anomalia registrada";"2015-02-11"
9360;1;1;"Descricao da anomalia registrada";"2015-04-08"
9361;1;6;"Descricao da anomalia registrada";"2019-01-02"
9362;1;4;"Descricao da anomalia registrada";"2016-08-17"
9363;1;1;"Descricao da anomalia registrada";"2019-04-21"
9364;1;1;"Descricao da anomalia registrada";"2018-11-08"
9365;1;2;"Descricao da anomalia registrada";"2020-11-12"
9366;1;6;"Descricao da anomalia registrada";"2018-09-29"
9367;1;3;"Descricao da anomalia registrada";"2021-03-10"
9368;1;2;"Descricao da anomalia registrada";"2020-03-22"
9369;1;1;"Descricao da anomalia registrada";"2016-02-18"
9370;1;2;"Descricao da anomalia registrada";"2019-09-22"
9371;1;5;"Descricao da anomalia registrada";"2016-12-08"
9372;1;2;"Descricao da anomalia registrada";"2017-11-02"
9373;1;3;"Descricao da anomalia registrada";"2018-07-28"
9374;1;1;"Descricao da anomalia registrada";"2021-01-22"
9375;1;4;"Descricao da anomalia registrada";"2020-03-03"
9376;1;2;"Descricao da anomalia registrada";"2015-08-19"
9377;1;1;"Descricao da anomalia registrada";"2020-06-29"
9378;1;3;"Descricao da anomalia registrada";"2016-09-29"
9379;1;5;"Descricao da anomalia registrada";"2020-01-08"
9380;1;3;"Descricao da anomalia registrada";"2016-09-29"
9381;1;5;"Descricao da anomalia registrada";"2015-12-15"
9382;1;6;"Descricao da anomalia registrada";"2016-08-28"
9383;1;6;"Descricao da anomalia registrada";"2017-12-03"
9384;1;2;"Descricao da anomalia registrada";"2019-09-03"
9385;1;3;"Descricao da anomalia registrada";"2021-03-12"
9386;1;2;"Descricao da anomalia registrada";"2018-09-16"
9387;1;1;"Descricao da anomalia registrada";"2017-11-21"
9388;1;1;"Descricao da anomalia registrada";"2019-03-15"
9389;1;4;"Descricao da anomalia registrada";"2019-01-10"
9390;1;1;"Descricao da anomalia registrada";"2017-01-06"
9391;1;2;"Descricao da anomalia registrada";"2017-07-20"
9392;1;6;"Descricao da anomalia registrada";"2018-05-22"
9393;1;3;"Descricao da anomalia registrada";"2016-02-13"
9394;1;4;"Descricao da anomalia registrada";"2017-01-31"
9395;1;3;"Descricao da anomalia registrada";"2019-01-12"
9396;1;5;"Descricao da anomalia registrada";"2020-03-03"
9397;1;4;"Descricao da anomalia registrada";"2017-08-04"
9398;1;1;"Descricao da anomalia registrada";"2019-08-29"
9399;1;4;"Descricao da anomalia registrada";"2020-11-22"
9400;1;1;"Descricao da anomalia registrada";"2015-09-23"
9401;1;2;"Descricao da anomalia registrada";"2021-07-23"
9402;1;5;"Descricao da anomalia registrada";"2018-04-11"
9403;1;4;"Descricao da anomalia registrada";"2018-10-31"
9404;1;3;"Descricao da anomalia registrada";"2017-09-26"
9405;1;2;"Descricao da anomalia registrada";"2020-07-13"
